,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
37,769.0,741.0,947.0,2782.0,2943.0,457.26886,0.0010502636,0.02953127,0.56688255,-0.5131105,0.42509612,0.028122252,16.0,51.0,26.0,20.0,33.0,57.0,15.5,53.0,31.0,26.0,58.0,21.5,6.0812035,-1728858.4062656632,813899.1250207056,4,buildup
38,1114.0,932.0,1085.0,2514.0,2615.0,640.49585,0.0018203259,0.047059543,0.3858875,-0.4135135,0.28669724,0.01969196,13.0,55.0,28.0,26.0,41.0,57.0,17.0,54.5,28.0,16.0,56.0,30.0,8.593146,-1728844.3764141474,813922.5902413022,4,buildup
39,1999.0,1671.0,1804.0,2596.0,2955.0,640.5582,0.0010498166,0.032036576,0.12992385,-0.24185756,0.123781905,0.06467302,20.0,20.0,60.0,26.5,25.0,63.0,20.0,24.0,58.0,25.0,30.0,61.0,13.607549,-1728661.4589160231,813955.0703674696,4,buildup
40,1999.0,1671.0,1804.0,2596.0,2955.0,640.5582,0.0010498166,0.032036576,0.12992385,-0.24185756,0.123781905,0.06467302,20.0,20.0,60.0,26.5,25.0,63.0,20.0,24.0,58.0,25.0,30.0,61.0,13.607549,-1728675.753481728,813972.0395848145,4,buildup
41,979.0,947.0,1055.0,2201.0,2319.0,619.33563,0.0015133619,0.04297245,0.3842767,-0.37462953,0.27842334,0.026106207,17.0,32.0,53.0,25.0,27.0,62.5,17.0,38.5,48.5,29.0,34.0,58.0,12.761956,-1728659.87063095,814030.9016030796,4,buildup
42,337.0,317.0,541.0,3675.0,915.0,732.24243,0.004110962,0.058366742,0.832004,-0.25686815,0.6265251,-0.6013073,12.0,84.0,9.0,40.5,56.0,58.0,24.5,64.0,31.0,20.0,79.0,15.5,3.2922885,-1729058.2654712752,814065.1052408079,7,mangroves
43,327.0,307.0,546.0,3207.0,900.0,802.2821,0.0044715405,0.066704854,0.8149406,-0.2448133,0.5595927,-0.5617239,7.0,84.0,13.0,20.5,39.0,54.5,21.0,57.5,26.0,29.0,68.0,11.5,3.9785225,-1729025.9703413616,813995.6374124647,7,mangroves
44,295.0,296.0,553.0,4062.0,1136.0,768.26843,0.0029244423,0.05167845,0.8645857,-0.34517467,0.69185275,-0.56290877,16.0,78.0,7.0,23.5,50.5,46.0,33.0,64.0,33.0,43.0,58.0,21.5,3.5441427,-1729018.5583443304,814033.2879026105,7,mangroves
45,381.0,512.0,646.0,2881.0,757.0,1269.385,0.012900919,0.09900434,0.76640093,-0.07911619,0.551779,-0.58383733,13.0,91.0,10.0,25.0,61.0,69.0,42.5,58.0,32.0,45.0,70.0,32.0,0.0,-1728724.725604949,813559.2120132569,7,mangroves
46,334.0,335.0,550.0,2514.0,772.0,624.7828,0.0028867722,0.059017405,0.76544946,-0.1679274,0.45395857,-0.5301278,10.0,89.0,13.0,13.0,71.0,59.0,24.0,61.5,36.0,45.0,56.0,14.0,2.7179637,-1728583.8976613954,813490.805468594,7,mangroves
47,270.0,283.0,512.0,4821.0,1005.0,516.9345,0.00028270483,0.03271269,0.89393044,-0.32498354,0.79460144,-0.6549949,16.0,84.0,10.0,18.5,57.0,65.5,28.0,60.0,34.0,29.0,83.0,47.5,7.1911407,-1728723.6667482336,813689.1316828827,7,mangroves
48,218.0,254.0,450.0,4653.0,904.0,725.75616,0.00020813942,0.035314955,0.91049063,-0.33530283,0.78880906,-0.67464453,3.0,99.0,9.0,22.0,61.0,44.5,41.0,63.5,33.0,34.5,91.0,33.0,5.930918,-1728606.1336524833,813615.422113726,7,mangroves
49,330.0,377.0,642.0,4170.0,1039.0,870.8562,0.001229763,0.054768987,0.85333335,-0.23616895,0.7205855,-0.601075,7.0,93.0,5.0,10.0,75.0,54.0,33.0,56.0,45.0,46.5,54.0,19.0,4.0667706,-1728320.7717668575,813148.7741783834,7,mangroves
50,216.0,226.0,475.0,4863.0,925.0,352.46393,0.00014311075,0.020416874,0.9149439,-0.3214286,0.8032011,-0.6803732,6.0,100.0,16.0,21.0,80.0,70.5,35.0,63.0,33.0,39.0,79.0,18.5,7.3346305,-1727859.6396659638,812988.0998385183,7,mangroves
51,280.0,303.0,560.0,4206.0,853.0,520.73206,0.0007559061,0.036121104,0.8751672,-0.20736021,0.7209755,-0.66277915,2.0,96.0,5.0,34.0,63.0,66.0,33.0,55.0,34.0,34.5,75.0,38.0,5.858571,-1727825.7562509712,813101.5793506352,7,mangroves
52,304.0,331.0,556.0,4298.0,1010.0,654.1129,0.0010034144,0.042567886,0.8678835,-0.28991064,0.73206496,-0.61944234,17.0,94.0,6.0,33.5,62.0,62.0,39.5,53.5,31.0,39.0,80.0,12.0,11.869373,-1727886.1110839252,813146.1227823605,7,mangroves
53,313.0,338.0,554.0,3990.0,899.0,603.24774,0.0023857653,0.04521179,0.8545201,-0.2374398,0.6894547,-0.6322356,3.0,95.0,6.0,42.0,59.0,63.0,44.0,55.0,31.0,45.0,82.5,25.0,7.539208,-1727834.227104721,813197.0296110637,7,mangroves
54,333.0,385.0,681.0,4494.0,1038.0,652.97076,0.00085663795,0.036320534,0.86202604,-0.20767888,0.76463664,-0.62472886,9.0,100.0,10.0,79.0,93.0,67.0,37.5,66.5,42.0,35.0,74.0,10.0,4.263866,-1727914.1707869628,812662.7756842996,7,mangroves
55,356.0,367.0,692.0,4510.0,1264.0,567.51495,0.0011208653,0.03357242,0.8536786,-0.2924335,0.74747175,-0.56217533,9.0,82.0,9.0,10.0,75.0,12.0,14.0,61.5,18.5,32.0,68.0,7.0,6.214389,-1727855.9336674456,812728.7948368071,7,mangroves
56,246.0,284.0,451.0,4496.0,844.0,518.74304,0.00020873547,0.032695334,0.8962463,-0.30347487,0.76759136,-0.6838951,5.0,94.0,15.0,33.0,66.0,74.0,40.0,52.5,33.0,32.0,86.0,57.5,9.861442,-1729140.0621527708,814545.8147096969,7,mangroves
57,287.0,326.0,538.0,4052.0,899.0,532.64233,0.0010670424,0.03851912,0.8677115,-0.2512178,0.70616704,-0.636841,7.0,96.0,9.0,37.0,64.0,63.5,32.0,75.0,14.5,16.0,85.0,38.5,11.716681,-1728777.9331550552,814336.3488888736,7,mangroves
58,299.0,338.0,563.0,3768.0,882.0,906.2485,0.0010076761,0.04676185,0.8529628,-0.22076127,0.6657327,-0.62064517,14.0,89.0,10.0,9.0,59.0,65.5,26.0,60.5,12.5,43.0,58.0,59.0,11.166532,-1728131.5011284288,814458.8465131702,7,mangroves
59,733.0,583.0,906.0,3251.0,2499.0,620.8854,0.00076520443,0.04051195,0.6320281,-0.46784142,0.4741461,-0.13078262,4.0,79.0,14.0,7.0,72.0,22.5,27.0,57.5,20.0,32.5,85.0,12.0,30.040274,-1723304.7027772837,835027.4544669954,5,baresoil
60,686.0,624.0,1094.0,4168.0,2390.0,717.11194,0.0007997751,0.040327676,0.7173465,-0.37198618,0.6398853,-0.27111924,4.0,76.0,18.0,5.0,74.0,20.0,6.5,59.0,25.5,24.5,50.0,35.0,27.497486,-1723546.6515374547,835074.1401815126,5,baresoil
61,681.0,585.0,940.0,4277.0,2195.0,713.79126,0.001466155,0.041344482,0.72529244,-0.400319,0.64326864,-0.32169348,4.0,86.0,14.0,4.5,74.0,17.5,26.0,59.5,22.0,43.0,93.0,34.0,27.344545,-1723331.174195248,835058.755111456,5,baresoil
62,805.0,614.0,916.0,3486.0,2700.0,716.04364,0.0012184381,0.046793196,0.62479603,-0.49336284,0.4888411,-0.12706108,5.0,83.0,10.0,7.0,76.0,21.0,28.0,61.5,17.0,28.5,91.0,32.0,24.171885,-1723266.05450706,835033.2901788126,5,baresoil
63,741.0,598.0,904.0,3464.0,2412.0,600.0778,0.0008152425,0.039011326,0.64756244,-0.45476472,0.5070764,-0.17903334,2.0,75.0,21.0,4.0,69.0,22.5,23.0,59.0,24.5,38.0,61.0,39.0,33.54186,-1723285.6433563535,834907.5572730484,5,baresoil
64,643.0,506.0,847.0,4229.0,2263.0,453.63617,0.0005902946,0.02626378,0.7360427,-0.4553055,0.62727404,-0.30283427,2.0,82.0,12.0,6.0,80.0,13.0,8.0,61.5,22.0,47.0,64.0,34.0,6.4645,-1723679.5380556253,835223.7469834543,5,baresoil
65,581.0,579.0,1290.0,5431.0,2451.0,678.563,0.00043958426,0.031178493,0.80671996,-0.31034487,0.83193254,-0.37807658,5.0,98.0,34.0,5.0,91.0,29.0,22.0,70.0,48.0,37.5,53.0,50.0,17.97916,-1723592.182376352,835081.0369386652,5,baresoil
66,508.0,521.0,856.0,4516.0,2190.0,718.85657,0.001180768,0.042217948,0.79777074,-0.4379514,0.73371655,-0.34685355,5.0,64.0,26.0,6.5,64.0,31.5,15.0,57.5,24.0,18.5,61.0,43.0,40.423557,-1723427.5301566285,834959.5480546774,5,baresoil
67,766.0,625.0,1037.0,3869.0,2568.0,729.68164,0.0013156533,0.04113395,0.6694714,-0.42468795,0.5630557,-0.20211281,7.0,80.0,12.0,7.0,73.0,26.0,23.0,59.0,22.0,19.0,85.0,18.5,17.956585,-1723280.8785011224,835059.8161506109,5,baresoil
68,2780.0,2854.0,2878.0,3361.0,3275.0,1754.6471,0.0048035085,0.06614454,0.09461003,-0.06452133,0.16819133,-0.012959654,20.0,45.0,37.0,17.0,43.0,45.0,23.0,44.5,44.5,25.0,44.0,48.0,55.155666,-1724018.1074913514,834420.544333211,5,baresoil
69,1474.0,640.0,868.0,2527.0,2833.0,838.80554,0.0015723109,0.05366489,0.2631842,-0.53093755,0.15886186,0.05708957,5.0,43.0,54.0,5.5,43.0,51.0,9.0,45.0,51.0,14.5,38.0,57.0,42.76337,-1723930.2223837206,834403.5679368807,5,baresoil
70,366.0,402.0,739.0,4791.0,2006.0,934.71765,0.0008368492,0.046239346,0.858057,-0.46156645,0.7917621,-0.40973955,4.0,96.0,3.0,6.5,70.0,51.0,16.0,64.0,28.0,34.0,91.0,35.0,52.86893,-1724049.8731929073,834475.717662959,5,baresoil
71,1510.0,642.0,822.0,2443.0,2820.0,659.2184,0.0017577708,0.04493626,0.23602329,-0.5485997,0.1397711,0.07163217,18.0,19.0,61.0,18.0,37.0,56.5,17.0,33.0,59.0,22.0,32.0,62.0,42.89766,-1723934.7225247712,834370.9414421264,5,baresoil
72,1296.0,761.0,984.0,3268.0,3052.0,775.9482,0.0024313927,0.038389884,0.4320771,-0.5123885,0.32145533,-0.034177184,8.0,59.0,34.0,10.5,54.0,36.0,13.0,55.5,32.0,36.0,58.0,53.0,63.03487,-1724247.085256722,834386.3262905343,5,baresoil
73,703.0,514.0,733.0,2712.0,2644.0,458.05698,0.0003080368,0.035948984,0.588287,-0.56588686,0.38413003,-0.012696034,2.0,67.0,31.0,7.5,57.0,34.0,34.0,48.5,28.5,32.0,67.0,24.0,11.1622095,-1724098.580601951,822826.2688255613,5,baresoil
74,606.0,470.0,661.0,2691.0,2444.0,453.1854,0.00043058395,0.03696646,0.63239306,-0.5742351,0.40716293,-0.0481013,2.0,70.0,25.0,4.0,67.0,29.0,31.0,49.5,43.0,27.0,70.0,26.5,4.1979394,-1724191.230564819,822776.4126998459,5,baresoil
75,655.0,483.0,794.0,2946.0,2700.0,417.75937,0.00034058094,0.028703477,0.6362122,-0.5455066,0.43215,-0.043570668,2.0,75.0,21.0,3.5,60.0,29.0,20.0,55.5,23.0,25.0,66.0,32.0,31.455746,-1723918.0455314524,822657.0764371784,5,baresoil
76,645.0,520.0,815.0,3158.0,2729.0,509.47382,0.00034689903,0.03252557,0.6607941,-0.54006773,0.47855732,-0.072872475,3.0,75.0,20.0,4.0,62.0,28.0,15.0,50.0,31.5,16.5,67.0,28.0,25.724985,-1724036.637483921,822620.4800422069,5,baresoil
77,897.0,628.0,1001.0,3403.0,2504.0,529.7164,0.00068712234,0.03144998,0.5827906,-0.42881593,0.44511542,-0.15219228,1.0,81.0,17.0,9.5,79.0,20.5,34.0,55.0,16.0,48.5,76.0,18.0,14.489541,-1724265.3505351085,822556.8342037678,5,baresoil
78,701.0,524.0,729.0,2850.0,2523.0,440.91663,0.0003874898,0.030037517,0.6051816,-0.55166054,0.40930212,-0.06085986,2.0,71.0,27.0,10.0,62.0,30.5,32.5,51.0,27.0,9.0,70.0,27.0,4.5743794,-1724204.9957021603,822818.3130573774,5,baresoil
79,1434.0,768.0,1023.0,2845.0,2832.0,1058.868,0.0017572045,0.06088382,0.32974994,-0.46926066,0.22483908,-0.0022899543,26.0,24.0,68.0,26.0,29.5,67.0,50.5,36.5,53.0,41.0,48.0,14.0,44.540527,-1723182.1401121079,822385.7864273143,5,baresoil
80,4034.0,4326.0,4295.0,4400.0,3486.0,1213.1146,0.0021508634,0.036952622,0.043395773,0.10397123,0.14856298,-0.1159016,3.0,25.0,63.0,15.0,33.0,63.0,34.0,43.0,50.0,41.0,51.0,45.0,47.33381,-1723151.9626956338,822396.3940237934,5,baresoil
81,708.0,526.0,808.0,3466.0,2655.0,562.64905,0.0008160174,0.031628262,0.66075706,-0.5333526,0.5007626,-0.13249467,6.0,45.0,48.0,14.0,45.0,51.0,34.0,48.5,42.5,38.0,58.0,40.5,52.251236,-1723148.2566971208,822422.3826449822,5,baresoil
82,299.0,320.0,624.0,4516.0,1897.0,708.9386,0.00057816505,0.043116838,0.87580484,-0.5049584,0.757908,-0.4083892,4.0,87.0,10.0,11.0,60.0,40.0,27.0,44.5,52.0,26.0,73.0,51.0,79.85007,-1722871.3656652416,822604.3033836774,5,baresoil
83,751.0,507.0,768.0,2925.0,2685.0,461.61053,0.0005517006,0.028664876,0.59140366,-0.5551694,0.39879662,-0.04278073,4.0,82.0,14.0,13.0,74.0,18.5,33.0,54.0,29.0,18.0,77.0,20.0,23.457855,-1723991.636073373,822518.6467408454,5,baresoil
84,665.0,503.0,821.0,2815.0,2596.0,567.21326,0.0006533563,0.041027136,0.6178161,-0.5194615,0.41243047,-0.040473104,3.0,74.0,24.0,5.0,65.0,28.5,12.0,58.5,27.0,24.0,67.0,24.0,24.261625,-1724084.0213220634,822417.344033662,5,baresoil
